domain,ttl,ip_count,ns_count,label
tec.odission.cn,2.0,11,4,1
tfqz.odission.cn,180.0,13,4,1
slw.odission.cn,56.0,11,4,1
sxo.odission.cn,180.0,11,4,1
soj.odission.cn,164.0,13,4,1
sjv.odission.cn,180.0,9,4,1
sxa.odission.cn,180.0,10,4,1
sfb.odission.cn,180.0,10,4,1
sie.odission.cn,180.0,9,4,1
swys.odission.cn,180.0,8,4,1
cakj.odission.cn,180.0,10,4,1
cnhm.odission.cn,180.0,10,4,1
cxab.odission.cn,107.0,9,4,1
crn.odission.cn,180.0,9,4,1
ceb.odission.cn,180.0,9,4,1
cjj.odission.cn,180.0,8,4,1
cww.odission.cn,80.0,10,4,1
cgw.odission.cn,180.0,10,4,1
cgz.odission.cn,37.0,10,4,1
cnc.odission.cn,180.0,9,4,1
cxbd.odission.cn,180.0,10,4,1
clah.odission.cn,180.0,10,4,1
col.odission.cn,180.0,9,4,1
cwzy.odission.cn,180.0,10,4,1
tpvp.odission.cn,180.0,10,4,1
tqtz.odission.cn,180.0,10,4,1
tayz.odission.cn,180.0,9,4,1
toq.odission.cn,160.0,10,4,1
rea.odission.cn,50.0,9,4,1
csox.odission.cn,139.0,9,4,1
civu.odission.cn,180.0,9,4,1
cos.odission.cn,180.0,10,4,1
ckq.odission.cn,180.0,10,4,1
cdfv.odission.cn,164.0,10,4,1
kfb.odission.cn,180.0,9,4,1
kwrc.odission.cn,180.0,9,4,1
kdd.odission.cn,73.0,10,4,1
kmd.odission.cn,180.0,9,4,1
kcr.odission.cn,62.0,10,4,1
kuww.odission.cn,180.0,9,4,1
cwo.odhave.cn,180.0,12,4,1
snr.odhave.cn,180.0,10,4,1
cbwv.odhave.cn,180.0,12,4,1
tppo.odhave.cn,180.0,11,4,1
tecq.odhave.cn,180.0,10,4,1
kjnu.odhave.cn,180.0,11,4,1
sob.odhave.cn,180.0,10,4,1
syv.odhave.cn,180.0,11,4,1
sab.odhave.cn,180.0,10,4,1
scv.odhave.cn,180.0,12,4,1
sxj.odhave.cn,180.0,12,4,1
siej.odhave.cn,81.0,12,4,1
syyl.odhave.cn,180.0,10,4,1
sdrz.odhave.cn,180.0,11,4,1
syiq.odhave.cn,180.0,9,4,1
scx.odhave.cn,180.0,12,4,1
sbyt.odhave.cn,180.0,11,4,1
sfs.odhave.cn,180.0,11,4,1
sjgf.odhave.cn,180.0,11,4,1
scr.odhave.cn,180.0,10,4,1
swab.odhave.cn,37.0,10,4,1
snt.odhave.cn,180.0,12,4,1
sxgb.odhave.cn,36.0,11,4,1
sgq.odhave.cn,180.0,10,4,1
scmo.odhave.cn,180.0,12,4,1
shuh.odhave.cn,180.0,9,4,1
sszi.odhave.cn,62.0,12,4,1
sut.odhave.cn,180.0,10,4,1
sdb.odhave.cn,180.0,11,4,1
shca.odhave.cn,157.0,10,4,1
sbjo.odhave.cn,64.0,11,4,1
smms.odhave.cn,180.0,11,4,1
suld.odhave.cn,180.0,11,4,1
swlj.odhave.cn,19.0,12,4,1
slzd.odhave.cn,180.0,11,4,1
shtp.odhave.cn,179.0,11,4,1
stg.odhave.cn,180.0,11,4,1
sjeg.odhave.cn,115.0,12,4,1
cmmv.odhave.cn,144.0,11,4,1
chd.odhave.cn,135.0,9,4,1
bskv.odhave.cn,80.0,11,4,1
brv.odhave.cn,180.0,9,4,1
bjk.odhave.cn,68.0,10,4,1
tlds.odhave.cn,180.0,11,4,1
tpvp.odhave.cn,180.0,11,4,1
tzo.odhave.cn,16.0,9,4,1
taug.odhave.cn,180.0,12,4,1
tshe.odhave.cn,180.0,12,4,1
tdl.odhave.cn,180.0,11,4,1
tqwh.odhave.cn,180.0,10,4,1
tqbk.odhave.cn,180.0,11,4,1
sher.odhing.cn,180.0,9,4,1
sqff.odhing.cn,164.0,9,4,1
tit.odhing.cn,180.0,10,4,1
krw.odhing.cn,180.0,9,4,1
soxk.odhing.cn,180.0,10,4,1
ctc.odhing.cn,180.0,10,4,1
gfkg.odhing.cn,180.0,8,4,1
gaq.odhing.cn,180.0,9,4,1
czx.odhing.cn,78.0,9,4,1
cwz.odhing.cn,180.0,7,4,1
sti.odhing.cn,180.0,9,4,1
skt.odhing.cn,154.0,9,4,1
sdot.odhing.cn,180.0,9,4,1
klg.odhing.cn,180.0,8,4,1
kyx.odhing.cn,180.0,9,4,1
tpg.odhing.cn,180.0,9,4,1
tlku.odhing.cn,180.0,9,4,1
sbb.odfind.cn,180.0,10,4,1
splu.odfind.cn,180.0,9,4,1
sbtz.odfind.cn,180.0,8,4,1
szaq.odfind.cn,180.0,8,4,1
cvm.odfind.cn,180.0,10,4,1
sigg.odfind.cn,180.0,10,4,1
snqd.odfind.cn,180.0,8,4,1
cice.odfind.cn,180.0,9,4,1
cfgg.odfind.cn,180.0,9,4,1
cbjc.odfind.cn,180.0,8,4,1
cqpt.odfind.cn,180.0,10,4,1
cxb.odfind.cn,180.0,9,4,1
sra.odfind.cn,180.0,9,4,1
tidl.odfind.cn,180.0,10,4,1
this.odfol.cn,180.0,10,4,1
tjy.odfol.cn,180.0,9,4,1
szf.odfol.cn,180.0,9,4,1
chvt.odfol.cn,180.0,9,4,1
cij.odfol.cn,180.0,9,4,1
cix.odfol.cn,180.0,8,4,1
crt.odfol.cn,180.0,8,4,1
tkbp.odfol.cn,180.0,9,4,1
tvg.odfol.cn,180.0,10,4,1
cskr.odfol.cn,180.0,10,4,1
cfh.odfol.cn,180.0,9,4,1
txl.odfor.cn,180.0,10,4,1
tpca.odfor.cn,180.0,9,4,1
szye.odfor.cn,180.0,10,4,1
stzc.odfor.cn,180.0,8,4,1
tjz.odfor.cn,179.0,8,4,1
tak.odfor.cn,180.0,9,4,1
tsyt.odfor.cn,180.0,8,4,1
gdga.odfor.cn,180.0,9,4,1
tcwv.odfor.cn,180.0,8,4,1
tuyd.odfor.cn,180.0,8,4,1
tlr.odfor.cn,180.0,10,4,1
syc.odfor.cn,180.0,9,4,1
sepe.odfor.cn,180.0,10,4,1
sctc.odfor.cn,61.0,8,4,1
scme.odfor.cn,180.0,10,4,1
tllz.odfor.cn,180.0,10,4,1
ttq.odfor.cn,116.0,8,4,1
ciqz.odfri.cn,180.0,9,4,1
tlwt.odhad.cn,180.0,10,4,1
sxcf.odfederal.cn,180.0,11,4,1
sbhg.odfederal.cn,180.0,11,4,1
koyn.odfederal.cn,180.0,11,4,1
cit.odfede.cn,180.0,11,4,1
cls.odfede.cn,180.0,10,4,1
gkxo.odfederal.cn,180.0,9,4,1
szpo.odfind.cn,180.0,10,4,1
sbj.odfinan.cn,180.0,10,4,1
gsf.odfederal.cn,180.0,11,4,1
gee.odfederal.cn,180.0,9,4,1
sgkq.odfind.cn,180.0,9,4,1
capw.odfol.cn,180.0,10,4,1
cnc.odfol.cn,180.0,10,4,1
klg.odfol.cn,180.0,10,4,1
tgoj.odhad.cn,180.0,11,4,1
tyg.odhad.cn,180.0,11,4,1
tzy.odhad.cn,180.0,11,4,1
tml.odhad.cn,180.0,8,4,1
thp.odhad.cn,169.0,11,4,1
tam.odhad.cn,180.0,10,4,1
tjq.odhad.cn,180.0,11,4,1
tgr.odhad.cn,180.0,10,4,1
tmz.odhad.cn,180.0,11,4,1
tldt.odhad.cn,180.0,10,4,1
tmma.odhad.cn,99.0,9,4,1
kwi.odhad.cn,180.0,11,4,1
kor.odhad.cn,180.0,10,4,1
kuqy.odhad.cn,180.0,9,4,1
kjmr.odhad.cn,180.0,11,4,1
sjag.odhad.cn,180.0,10,4,1
koex.odhad.cn,180.0,9,4,1
kazv.odhad.cn,129.0,11,4,1
csz.odhad.cn,113.0,11,4,1
cuqs.odhad.cn,180.0,11,4,1
ctfv.odhad.cn,180.0,11,4,1
csg.odhad.cn,180.0,11,4,1
kjl.odfede.cn,180.0,11,4,1
kuf.odfede.cn,180.0,10,4,1
ckj.odfede.cn,179.0,10,4,1
ccyi.odfede.cn,180.0,11,4,1
krom.odfede.cn,180.0,9,4,1
krs.odfede.cn,154.0,11,4,1
khy.odfede.cn,180.0,9,4,1
kcsl.odfede.cn,180.0,11,4,1
kxxn.odfede.cn,180.0,11,4,1
kolf.odfede.cn,180.0,10,4,1
kaxd.odfede.cn,180.0,11,4,1
kpn.odfede.cn,180.0,9,4,1
kaon.odfede.cn,133.0,11,4,1
kdnq.odfede.cn,168.0,11,4,1
kxtz.odfede.cn,180.0,11,4,1
kris.odfede.cn,180.0,10,4,1
kprb.odfede.cn,180.0,10,4,1
komr.odfede.cn,174.0,10,4,1
tyj.odfede.cn,180.0,11,4,1
tfi.odfede.cn,128.0,11,4,1
sjes.odfede.cn,153.0,10,4,1
cmqv.odfede.cn,114.0,10,4,1
txx.odfede.cn,180.0,11,4,1
tsb.odfede.cn,28.0,9,4,1
cstz.odfederal.cn,180.0,10,4,1
tuqk.odfede.cn,180.0,10,4,1
tqeq.odfede.cn,47.0,9,4,1
tvvn.odfede.cn,180.0,11,4,1
tdco.odfede.cn,180.0,11,4,1
kcd.odfede.cn,180.0,10,4,1
sml.odfede.cn,180.0,10,4,1
stha.odfede.cn,180.0,10,4,1
shhm.odfede.cn,180.0,10,4,1
ged.odfeud.cn,180.0,11,4,1
gnz.odfeud.cn,180.0,10,4,1
cyd.odfeud.cn,180.0,11,4,1
cisa.odfeud.cn,180.0,11,4,1
cwxr.odfeud.cn,180.0,11,4,1
cpnu.odfeud.cn,180.0,10,4,1
cza.odfeud.cn,180.0,11,4,1
ccll.odfeud.cn,180.0,11,4,1
cip.odfeud.cn,180.0,10,4,1
cegs.odfeud.cn,180.0,10,4,1
brs.odfeud.cn,152.0,11,4,1
bxl.odfeud.cn,180.0,10,4,1
cnnf.odfeud.cn,123.0,11,4,1
cbhs.odfeud.cn,159.0,10,4,1
ciiy.odfeud.cn,180.0,11,4,1
cbtx.odfeud.cn,180.0,11,4,1
cte.odfeud.cn,180.0,10,4,1
tdt.odfeud.cn,180.0,10,4,1
khu.odfeud.cn,180.0,10,4,1
tbi.odfeud.cn,180.0,11,4,1
tsd.odfeud.cn,180.0,11,4,1
tpar.odfeud.cn,180.0,11,4,1
cjbe.odfeud.cn,73.0,10,4,1
cwmu.odfeud.cn,116.0,11,4,1
ccx.odfeud.cn,180.0,11,4,1
cjzq.odfeud.cn,69.0,10,4,1
cjf.odfeud.cn,180.0,11,4,1
cflm.odfeud.cn,160.0,11,4,1
cnk.odfeud.cn,180.0,11,4,1
cbt.odfeud.cn,180.0,11,4,1
cgu.odfeud.cn,180.0,10,4,1
cezx.odfeud.cn,89.0,11,4,1
cix.odfeud.cn,180.0,10,4,1
sglv.odfeud.cn,180.0,11,4,1
ssj.odfeud.cn,180.0,10,4,1
cxt.odfiling.cn,180.0,10,4,1
tfoq.odfiling.cn,180.0,11,4,1
tqo.odfiling.cn,180.0,11,4,1
tot.odfiling.cn,180.0,11,4,1
tdko.odfiling.cn,180.0,11,4,1
sphs.odfinan.cn,180.0,11,4,1
kgb.odfinan.cn,150.0,11,4,1
cfsa.odfinan.cn,180.0,10,4,1
cjro.odfinan.cn,180.0,11,4,1
ccjk.odfinan.cn,180.0,11,4,1
kbvn.odfinan.cn,180.0,11,4,1
kdfr.odfinan.cn,180.0,11,4,1
cmcm.odfinan.cn,180.0,11,4,1
swzb.odfinan.cn,180.0,10,4,1
smj.odfinan.cn,180.0,10,4,1
cgn.odfinan.cn,180.0,10,4,1
snu.odfinan.cn,180.0,10,4,1
smqi.odfinan.cn,180.0,11,4,1
ccb.odfinan.cn,180.0,11,4,1
csn.odfinan.cn,180.0,11,4,1
tdc.odfinan.cn,180.0,11,4,1
tzo.odfinan.cn,144.0,11,4,1
kqep.odfinan.cn,180.0,11,4,1
tnhj.odfinan.cn,180.0,10,4,1
tsgk.odfinan.cn,180.0,10,4,1
ttaz.odfind.cn,180.0,11,4,1
cdof.odfind.cn,180.0,11,4,1
cva.odfind.cn,180.0,10,4,1
cigw.odfind.cn,180.0,10,4,1
cra.odfind.cn,161.0,10,4,1
cpm.odfind.cn,180.0,11,4,1
cck.odfind.cn,180.0,10,4,1
ckoi.odfind.cn,180.0,10,4,1
gjjz.odfind.cn,180.0,11,4,1
gtmj.odfind.cn,180.0,11,4,1
clzs.odfind.cn,129.0,10,4,1
chg.odfind.cn,137.0,11,4,1
cmk.odfind.cn,93.0,11,4,1
crd.odfind.cn,180.0,11,4,1
cfpj.odfind.cn,180.0,11,4,1
ceh.odfind.cn,180.0,11,4,1
corh.odfind.cn,180.0,10,4,1
cbdi.odfind.cn,161.0,11,4,1
cgp.odfind.cn,154.0,11,4,1
kkhp.odfind.cn,180.0,10,4,1
kmsd.odfind.cn,180.0,11,4,1
tcjq.odfind.cn,180.0,11,4,1
tjy.odfind.cn,180.0,11,4,1
kma.odfind.cn,33.0,11,4,1
kcd.odfind.cn,84.0,11,4,1
kgy.odfind.cn,90.0,11,4,1
ksnt.odfind.cn,180.0,10,4,1
trzl.odfind.cn,180.0,11,4,1
tbum.odfind.cn,121.0,11,4,1
tmh.odfind.cn,180.0,11,4,1
teao.odfind.cn,180.0,11,4,1
trdw.odfind.cn,180.0,11,4,1
tygr.odfind.cn,180.0,10,4,1
rgr.odfol.cn,180.0,9,4,1
trqn.odfol.cn,180.0,11,4,1
gna.odfol.cn,180.0,11,4,1
gqe.odfol.cn,180.0,11,4,1
twnn.odfol.cn,180.0,11,4,1
tgnb.odfol.cn,154.0,9,4,1
kvdh.odfol.cn,180.0,11,4,1
kgn.odfol.cn,180.0,10,4,1
ski.odfol.cn,180.0,10,4,1
syds.odfol.cn,180.0,10,4,1
kzwx.odfol.cn,180.0,9,4,1
khha.odfol.cn,180.0,11,4,1
kwcj.odfol.cn,180.0,10,4,1
kiv.odfol.cn,180.0,11,4,1
krc.odfol.cn,180.0,11,4,1
knjp.odfol.cn,180.0,10,4,1
kcv.odfol.cn,180.0,11,4,1
kiyx.odfol.cn,118.0,10,4,1
krtl.odfol.cn,123.0,10,4,1
kzgj.odfol.cn,180.0,10,4,1
kpqa.odfol.cn,180.0,11,4,1
knt.odfol.cn,66.0,10,4,1
klc.odfol.cn,97.0,10,4,1
klip.odfol.cn,49.0,11,4,1
knh.odfol.cn,24.0,9,4,1
kcry.odfol.cn,127.0,10,4,1
kect.odfol.cn,37.0,11,4,1
kegi.odfol.cn,61.0,10,4,1
kxtt.odfol.cn,180.0,10,4,1
kiow.odfol.cn,108.0,11,4,1
kml.odfol.cn,180.0,10,4,1
kcnj.odfol.cn,15.0,11,4,1
kta.odfol.cn,180.0,11,4,1
kes.odfol.cn,180.0,9,4,1
kuhi.odfol.cn,180.0,10,4,1
spcq.odfor.cn,180.0,11,4,1
suxs.odfor.cn,180.0,11,4,1
ksr.odfor.cn,180.0,11,4,1
czwk.odfor.cn,180.0,11,4,1
tzmh.odfor.cn,180.0,9,4,1
chyb.odfor.cn,180.0,11,4,1
tlz.odfor.cn,180.0,11,4,1
tswh.odfor.cn,180.0,9,4,1
team.odfor.cn,180.0,10,4,1
gwe.odfor.cn,180.0,11,4,1
gkxl.odfor.cn,180.0,11,4,1
kaf.odfor.cn,179.0,11,4,1
kkxs.odfor.cn,180.0,10,4,1
kfpg.odfor.cn,180.0,10,4,1
kxr.odfor.cn,180.0,11,4,1
tozs.odfor.cn,180.0,11,4,1
szy.odfor.cn,161.0,11,4,1
sekm.odfor.cn,180.0,11,4,1
tqi.odfor.cn,180.0,10,4,1
tlyx.odfor.cn,165.0,10,4,1
tuh.odfor.cn,180.0,10,4,1
gfo.odfor.cn,66.0,11,4,1
tdx.odfor.cn,180.0,11,4,1
tfwm.odfor.cn,180.0,11,4,1
tbst.odfor.cn,180.0,11,4,1
slm.odfor.cn,27.0,10,4,1
gktf.odfri.cn,180.0,11,4,1
guvx.odfri.cn,180.0,11,4,1
ktor.odfri.cn,180.0,11,4,1
kjwr.odfri.cn,180.0,11,4,1
tjh.odfri.cn,180.0,10,4,1
twr.odfri.cn,180.0,11,4,1
tgz.odfri.cn,180.0,11,4,1
kvhf.odfri.cn,180.0,11,4,1
kovp.odfri.cn,180.0,10,4,1
cwh.odfri.cn,180.0,11,4,1
cpou.odfri.cn,147.0,11,4,1
rgr.odfri.cn,108.0,11,4,1
rjml.odfri.cn,180.0,10,4,1
cvju.odfri.cn,180.0,12,4,1
cdl.odfri.cn,180.0,12,4,1
cyg.odfri.cn,180.0,12,4,1
sgw.odfri.cn,180.0,11,4,1
smy.odfri.cn,180.0,11,4,1
ssaq.odfri.cn,180.0,12,4,1
ssv.odfri.cn,180.0,12,4,1
slu.odfri.cn,180.0,11,4,1
tzck.odfri.cn,180.0,11,4,1
tlq.odfri.cn,180.0,11,4,1
tybx.odfri.cn,180.0,10,4,1
tnby.odfrom.cn,180.0,10,4,1
tngc.odfrom.cn,180.0,10,4,1
khy.odfrom.cn,180.0,12,4,1
khkk.odfrom.cn,180.0,11,4,1
kvmk.odfrom.cn,180.0,12,4,1
kflo.odfrom.cn,180.0,10,4,1
kpt.odfrom.cn,180.0,11,4,1
tok.odfrom.cn,180.0,10,4,1
tysy.odfrom.cn,180.0,10,4,1
rcx.odfrom.cn,180.0,11,4,1
ruda.odfrom.cn,180.0,12,4,1
rvfb.odfrom.cn,180.0,12,4,1
tgb.odfrom.cn,180.0,12,4,1
cdl.odfrom.cn,68.0,10,4,1
cidm.odfrom.cn,180.0,10,4,1
spbr.odfrom.cn,180.0,10,4,1
scj.odfrom.cn,180.0,11,4,1
tyw.odfrom.cn,36.0,10,4,1
tayh.odfrom.cn,67.0,11,4,1
thlt.odfrom.cn,180.0,11,4,1
tpyy.odfrom.cn,134.0,11,4,1
trxz.odfrom.cn,180.0,12,4,1
tkfw.odfrom.cn,35.0,10,4,1
toh.odfrom.cn,180.0,10,4,1
tcfn.odfrom.cn,180.0,11,4,1
tjwv.odfrom.cn,60.0,10,4,1
tzkf.odfrom.cn,102.0,11,4,1
tmcv.odfrom.cn,180.0,10,4,1
tqj.odfrom.cn,180.0,12,4,1
ttab.odfrom.cn,3.0,12,4,1
tpm.odgovern.cn,180.0,11,4,1
knhk.odgovern.cn,180.0,10,4,1
cvv.odgovern.cn,154.0,10,4,1
cwu.odgovern.cn,180.0,11,4,1
cqfr.odgovern.cn,180.0,10,4,1
cfvp.odgovern.cn,180.0,11,4,1
cehj.odgovern.cn,180.0,10,4,1
knwj.odgovern.cn,180.0,12,4,1
kkh.odgovern.cn,180.0,11,4,1
klp.odgovern.cn,158.0,12,4,1
tsx.odgovern.cn,180.0,11,4,1
tex.odgovern.cn,75.0,11,4,1
tydv.odgovern.cn,180.0,12,4,1
tei.odgovern.cn,180.0,10,4,1
txt.odgovern.cn,180.0,12,4,1
tcgv.odgovern.cn,90.0,12,4,1
cfrv.odfede.cn,180.0,11,4,1
cavt.odfede.cn,180.0,12,4,1
tob.odhad.cn,180.0,11,4,1
gqf.odhad.cn,180.0,11,4,1
gtwd.odhad.cn,144.0,11,4,1
glb.odhad.cn,180.0,12,4,1
gudv.odhad.cn,180.0,12,4,1
gace.odhad.cn,127.0,11,4,1
gcy.odhad.cn,147.0,11,4,1
ggxt.odhad.cn,180.0,11,4,1
geu.odhad.cn,180.0,10,4,1
gnxk.odhad.cn,180.0,10,4,1
spql.odhad.cn,180.0,10,4,1
syh.odhad.cn,139.0,11,4,1
sdea.odhad.cn,129.0,10,4,1
sahx.odhad.cn,180.0,11,4,1
sst.odhad.cn,58.0,11,4,1
bwz.odfede.cn,180.0,13,4,1
knp.odfede.cn,180.0,12,4,1
kez.odfede.cn,180.0,13,4,1
kflx.odfede.cn,180.0,13,4,1
cfzh.odfede.cn,180.0,12,4,1
cht.odfede.cn,180.0,13,4,1
sonl.odfede.cn,180.0,11,4,1
sypn.odfede.cn,180.0,13,4,1
trat.odfede.cn,180.0,13,4,1
tpp.odfede.cn,180.0,13,4,1
tax.odfede.cn,180.0,13,4,1
tqd.odfede.cn,180.0,13,4,1
txtn.odfede.cn,180.0,13,4,1
czfv.odfede.cn,180.0,12,4,1
crp.odfede.cn,99.0,13,4,1
sad.odfede.cn,180.0,12,4,1
ctjk.odfede.cn,105.0,13,4,1
rqk.odfede.cn,180.0,13,4,1
rpmj.odfede.cn,106.0,13,4,1
kukl.odfede.cn,80.0,13,4,1
sfi.odfede.cn,180.0,12,4,1
saz.odfede.cn,38.0,13,4,1
kisp.odfede.cn,180.0,13,4,1
ktab.odfede.cn,180.0,12,4,1
szyi.odfede.cn,180.0,13,4,1
ssj.odfede.cn,22.0,13,4,1
kze.odfede.cn,180.0,13,4,1
kmid.odfede.cn,180.0,11,4,1
tnu.odfede.cn,180.0,13,4,1
txzw.odfede.cn,180.0,10,4,1
tpz.odfede.cn,180.0,10,4,1
twk.odfede.cn,180.0,10,4,1
cjg.odfede.cn,180.0,10,4,1
csz.odfede.cn,180.0,9,4,1
tfeg.odfede.cn,180.0,10,4,1
tct.odfede.cn,180.0,9,4,1
cdg.odfede.cn,180.0,10,4,1
kign.odfede.cn,153.0,10,4,1
suv.odfede.cn,180.0,10,4,1
snz.odfede.cn,148.0,10,4,1
sjnr.odfede.cn,180.0,9,4,1
sfol.odfede.cn,180.0,10,4,1
csvx.odfede.cn,180.0,9,4,1
cha.odfede.cn,180.0,10,4,1
kidy.odfederal.cn,180.0,10,4,1
khji.odfederal.cn,180.0,9,4,1
kite.odfederal.cn,180.0,9,4,1
kqz.odfederal.cn,180.0,9,4,1
tdk.odfederal.cn,180.0,10,4,1
tuld.odfederal.cn,180.0,10,4,1
kvl.odfederal.cn,180.0,10,4,1
kqvv.odfederal.cn,180.0,10,4,1
kaa.odfederal.cn,180.0,9,4,1
kkkj.odfederal.cn,180.0,10,4,1
koph.odfederal.cn,180.0,10,4,1
kuy.odfederal.cn,180.0,10,4,1
tsy.odfederal.cn,158.0,10,4,1
thqm.odfederal.cn,96.0,10,4,1
tiz.odfederal.cn,143.0,9,4,1
tun.odfederal.cn,180.0,9,4,1
tgny.odfederal.cn,180.0,10,4,1
tbx.odfederal.cn,169.0,9,4,1
ksdj.odfederal.cn,180.0,9,4,1
cjsk.odfederal.cn,180.0,10,4,1
tnyk.odfederal.cn,95.0,10,4,1
twvw.odfederal.cn,180.0,10,4,1
tsp.odfederal.cn,180.0,9,4,1
svlh.odfederal.cn,180.0,9,4,1
slk.odfederal.cn,180.0,10,4,1
smjh.odfeud.cn,180.0,10,4,1
tsr.odfeud.cn,180.0,10,4,1
tspx.odfeud.cn,180.0,10,4,1
kxa.odfeud.cn,180.0,11,4,1
tmfz.odfeud.cn,180.0,12,4,1
tdap.odfeud.cn,180.0,11,4,1
tybg.odfeud.cn,180.0,12,4,1
sxub.odfeud.cn,180.0,11,4,1
kip.odfeud.cn,180.0,12,4,1
bjsq.odfeud.cn,142.0,11,4,1
bsn.odfeud.cn,180.0,11,4,1
sid.odfeud.cn,180.0,10,4,1
saad.odfeud.cn,180.0,12,4,1
txh.odfeud.cn,117.0,12,4,1
tvz.odfeud.cn,120.0,11,4,1
soyw.odfeud.cn,180.0,12,4,1
sev.odfeud.cn,180.0,12,4,1
sey.odfeud.cn,180.0,11,4,1
sxc.odfeud.cn,180.0,11,4,1
sve.odfeud.cn,180.0,10,4,1
kpym.odfeud.cn,180.0,10,4,1
krnd.odfeud.cn,180.0,12,4,1
sgq.odfeud.cn,180.0,11,4,1
salz.odfeud.cn,113.0,10,4,1
kkre.odfeud.cn,180.0,11,4,1
kzuz.odfeud.cn,180.0,11,4,1
kqo.odfeud.cn,180.0,12,4,1
kiuk.odfeud.cn,180.0,11,4,1
kntt.odfight.cn,180.0,12,4,1
kfqh.odfight.cn,180.0,12,4,1
czlx.odfight.cn,180.0,11,4,1
sin.odfight.cn,118.0,12,4,1
swrv.odfight.cn,180.0,12,4,1
tss.odfight.cn,180.0,12,4,1
tvzv.odfight.cn,180.0,12,4,1
tpe.odfight.cn,180.0,10,4,1
tzp.odfight.cn,180.0,10,4,1
topl.odfight.cn,180.0,9,4,1
tcu.odfight.cn,180.0,10,4,1
tyq.odfight.cn,180.0,10,4,1
tsr.odfight.cn,180.0,10,4,1
tax.odfight.cn,180.0,10,4,1
tfo.odfight.cn,180.0,10,4,1
tvsa.odfight.cn,142.0,10,4,1
kslc.odfight.cn,180.0,9,4,1
cxuz.odfight.cn,180.0,10,4,1
kgic.odfight.cn,180.0,9,4,1
kdb.odfight.cn,178.0,9,4,1
cjcd.odfight.cn,180.0,10,4,1
crh.odfight.cn,180.0,9,4,1
gss.odfight.cn,126.0,10,4,1
gzkp.odfight.cn,180.0,10,4,1
sgt.odfight.cn,164.0,10,4,1
sbpu.odfight.cn,180.0,9,4,1
ssa.odfight.cn,180.0,10,4,1
saoh.odfight.cn,180.0,9,4,1
sved.odfight.cn,128.0,10,4,1
smq.odfight.cn,180.0,10,4,1
tct.odfiling.cn,180.0,9,4,1
teq.odfiling.cn,180.0,10,4,1
ckbj.odfiling.cn,180.0,10,4,1
ciu.odfiling.cn,180.0,10,4,1
sndv.odfiling.cn,180.0,10,4,1
sgw.odfiling.cn,180.0,9,4,1
sbw.odfiling.cn,149.0,10,4,1
cqk.odfiling.cn,180.0,10,4,1
cijx.odfiling.cn,180.0,10,4,1
gpzx.odfiling.cn,180.0,10,4,1
cxad.odfiling.cn,180.0,10,4,1
cbe.odfiling.cn,180.0,10,4,1
suth.odfiling.cn,180.0,9,4,1
sqxn.odfiling.cn,180.0,10,4,1
sbjr.odfiling.cn,131.0,9,4,1
kye.odfiling.cn,180.0,10,4,1
knao.odfiling.cn,180.0,9,4,1
kpra.odfiling.cn,180.0,9,4,1
korq.odfiling.cn,28.0,10,4,1
kbel.odfiling.cn,180.0,10,4,1
kfia.odfiling.cn,180.0,10,4,1
kvev.odfiling.cn,180.0,10,4,1
kwcw.odfiling.cn,180.0,9,4,1
kvvf.odfiling.cn,7.0,10,4,1
kizs.odfiling.cn,180.0,10,4,1
ksoa.odfiling.cn,132.0,10,4,1
kew.odfiling.cn,180.0,10,4,1
keqn.odfiling.cn,111.0,10,4,1
kwex.odfiling.cn,180.0,10,4,1
cpnp.odfiling.cn,95.0,10,4,1
czq.odfiling.cn,49.0,9,4,1
cqii.odfiling.cn,180.0,10,4,1
kwep.odfinan.cn,180.0,9,4,1
kbs.odfail.cn,180.0,10,4,1
kjgc.odfail.cn,180.0,10,4,1
knx.odfind.cn,180.0,10,4,1
kjn.odfind.cn,180.0,10,4,1
sewe.odfinan.cn,180.0,10,4,1
sufc.odfinan.cn,180.0,9,4,1
tsw.odfinan.cn,149.0,10,4,1
khqg.odfinan.cn,180.0,9,4,1
trd.odfinan.cn,180.0,12,4,1
thsp.odfinan.cn,180.0,12,4,1
tqkx.odfinan.cn,180.0,13,4,1
tict.odfinan.cn,180.0,13,4,1
tzgp.odfinan.cn,180.0,13,4,1
tar.odfinan.cn,180.0,13,4,1
csec.odfinan.cn,180.0,13,4,1
kgut.odfinan.cn,101.0,12,4,1
kvi.odfinan.cn,180.0,12,4,1
kdnm.odfinan.cn,115.0,13,4,1
gxcx.odfinan.cn,180.0,13,4,1
cki.odfind.cn,180.0,13,4,1
cvjg.odfind.cn,180.0,12,4,1
cqs.odfind.cn,180.0,11,4,1
klkv.odfind.cn,180.0,13,4,1
tqf.odfind.cn,180.0,12,4,1
tamo.odfind.cn,179.0,12,4,1
cxo.odfind.cn,180.0,13,4,1
cwz.odfind.cn,180.0,13,4,1
bge.odfind.cn,180.0,12,4,1
klo.odfind.cn,180.0,13,4,1
kmrj.odfind.cn,180.0,12,4,1
cvom.odfind.cn,180.0,13,4,1
cqp.odfind.cn,180.0,13,4,1
seol.odfind.cn,180.0,13,4,1
sse.odfind.cn,73.0,12,4,1
sqsi.odfind.cn,136.0,13,4,1
kqw.odfind.cn,180.0,13,4,1
kazw.odfind.cn,180.0,13,4,1
